N,W_mld,W_sld,K_mld,K_sld,damping,starts,converged_runs,all_converged,max_iterations,max_residual,solution_spread_inf
22,8.0,8.0,3,1,0.4,25,25,True,54,1.4960879757275336e-12,2.9778055021800753e-12
22,8.0,8.0,3,3,0.4,25,25,True,56,1.5323853297388723e-12,3.112843316444014e-12
22,8.0,8.0,3,6,0.4,25,25,True,60,1.5809020759149917e-12,3.4176550478548506e-12
22,8.0,8.0,6,1,0.4,25,25,True,53,1.4982390328377448e-12,3.0228042291469137e-12
22,8.0,8.0,6,3,0.4,25,25,True,55,1.5032974864936932e-12,3.0692670627274765e-12
22,8.0,8.0,6,6,0.4,25,25,True,61,1.4355738819915587e-12,3.098021839065268e-12
22,8.0,16.0,1,1,0.4,25,25,True,54,1.4925283231548292e-12,2.9757030173271914e-12
22,8.0,16.0,1,3,0.4,25,25,True,56,1.5091261573729753e-12,3.0651592375363634e-12
22,8.0,16.0,1,6,0.4,25,25,True,58,1.4706014184184824e-12,3.1465940963926187e-12
22,8.0,16.0,3,1,0.4,25,25,True,55,1.4631351685778782e-12,2.95335977895661e-12
22,8.0,16.0,3,3,0.4,25,25,True,59,1.4969692152533298e-12,3.2174263253637037e-12
22,8.0,16.0,3,6,0.4,25,25,True,63,1.5878409698188989e-12,3.6010083803716952e-12
22,8.0,16.0,6,1,0.4,25,25,True,54,1.4911682999496634e-12,3.0064284395336927e-12
22,8.0,16.0,6,3,0.4,25,25,True,60,1.5719092694155279e-12,3.419653449299176e-12
22,8.0,16.0,6,6,0.4,25,25,True,67,1.6557866189259585e-12,3.952393967665557e-12
22,16.0,4.0,1,1,0.4,25,25,True,54,1.4287017749414765e-12,1.7472065461099362e-12
22,16.0,4.0,1,3,0.4,25,25,True,54,1.4592493879916901e-12,2.8543833963112775e-12
22,16.0,4.0,1,6,0.4,25,25,True,55,1.4975243267656424e-12,3.0210278723075135e-12
22,16.0,4.0,3,1,0.4,25,25,True,54,1.43472820429702e-12,1.7473973656922936e-12
22,16.0,4.0,3,3,0.4,25,25,True,54,1.4163115125143122e-12,2.8050339828666893e-12
22,16.0,4.0,3,6,0.4,25,25,True,55,1.5263346142546652e-12,3.1190605653819148e-12
22,16.0,4.0,6,1,0.4,25,25,True,54,1.4355010236055676e-12,1.7463816850971092e-12
22,16.0,4.0,6,3,0.4,25,25,True,54,1.4392376179728217e-12,2.8596292001026313e-12
22,16.0,4.0,6,6,0.4,25,25,True,55,1.40959466321533e-12,2.870648163622036e-12
22,16.0,8.0,1,1,0.4,25,25,True,53,1.4790182967239218e-12,2.9710400806237658e-12
22,16.0,8.0,1,3,0.4,25,25,True,54,1.5070722447774187e-12,3.009703597456337e-12
22,16.0,8.0,1,6,0.4,25,25,True,55,1.509292690826669e-12,3.0373481507695033e-12
22,16.0,8.0,3,1,0.4,25,25,True,54,1.5049211876672075e-12,2.9720531591337362e-12
22,16.0,8.0,3,3,0.4,25,25,True,55,1.5111245588173006e-12,3.0657698601999073e-12
22,16.0,8.0,3,6,0.4,25,25,True,56,1.5220047444586271e-12,3.0852542742820788e-12
22,16.0,8.0,6,1,0.4,25,25,True,53,1.495380208549335e-12,2.9877628149321822e-12
22,16.0,8.0,6,3,0.4,25,25,True,54,1.5109580253636068e-12,3.001765502830267e-12
22,16.0,8.0,6,6,0.4,25,25,True,57,1.499578239361199e-12,3.0948577034450864e-12
22,16.0,16.0,1,1,0.4,25,25,True,54,1.4845624729531437e-12,2.9819202662650923e-12
22,16.0,16.0,1,3,0.4,25,25,True,55,1.5109025142123755e-12,3.01292324422775e-12
22,16.0,16.0,1,6,0.4,25,25,True,55,1.510569447304988e-12,3.1045166437593252e-12
22,16.0,16.0,3,1,0.4,25,25,True,54,1.4860612740363877e-12,3.000488746351948e-12
22,16.0,16.0,3,3,0.4,25,25,True,56,1.4297452111122766e-12,2.8716473643441986e-12
22,16.0,16.0,3,6,0.4,25,25,True,58,1.481925693269659e-12,3.0512259385773177e-12
22,16.0,16.0,6,1,0.4,25,25,True,54,1.4866163855487002e-12,2.935041099050295e-12
22,16.0,16.0,6,3,0.4,25,25,True,56,1.5397683128526296e-12,3.195110842568738e-12
22,16.0,16.0,6,6,0.4,25,25,True,59,1.5367707106861417e-12,3.311573237851917e-12
23,4.0,4.0,1,1,0.4,25,25,True,54,1.4316265187219734e-12,1.675500016506959e-12
23,4.0,4.0,1,3,0.4,25,25,True,55,1.4790946245568648e-12,3.016947802692016e-12
23,4.0,4.0,1,6,0.4,25,25,True,59,1.558142503910176e-12,3.3489322426305534e-12
23,4.0,4.0,3,1,0.4,25,25,True,54,1.4421181263046812e-12,1.6688742401904655e-12
23,4.0,4.0,3,3,0.4,25,25,True,55,1.4733769759800452e-12,2.9568292259085638e-12
23,4.0,4.0,3,6,0.4,25,25,True,63,1.6109336087311021e-12,3.586297925295412e-12
23,4.0,4.0,6,1,0.4,25,25,True,54,1.4359099846650292e-12,1.6636648655921071e-12
23,4.0,4.0,6,3,0.4,25,25,True,54,1.5046852652744747e-12,3.008565618856096e-12
23,4.0,4.0,6,6,0.4,25,25,True,61,1.5741852266160095e-12,3.2389646520414317e-12
23,4.0,8.0,1,1,0.4,25,25,True,54,1.3774814622280473e-12,2.732439274844012e-12
23,4.0,8.0,1,3,0.4,25,25,True,57,1.539657290550167e-12,3.222477840125748e-12
23,4.0,8.0,1,6,0.4,25,25,True,62,1.585287456862261e-12,3.5588199054359393e-12
23,4.0,8.0,3,1,0.4,25,25,True,54,1.4281839599838975e-12,2.8719596145698745e-12
23,4.0,8.0,3,3,0.4,25,25,True,59,1.565025886662852e-12,3.1858959914643492e-12
23,4.0,8.0,3,6,0.4,25,25,True,69,1.6852075290785251e-12,4.080014104346219e-12
23,4.0,8.0,6,1,0.4,25,25,True,54,1.4877057918916137e-12,3.0110913762371183e-12
23,4.0,8.0,6,3,0.4,25,25,True,57,1.5483170301422433e-12,3.204381204824358e-12
23,4.0,8.0,6,6,0.4,25,25,True,70,1.6832091276341998e-12,4.086619931342739e-12
23,4.0,16.0,1,1,0.4,25,25,True,55,1.4501178036141482e-12,2.9335978091182824e-12
23,4.0,16.0,1,3,0.4,25,25,True,60,1.574740338128322e-12,3.402889081627336e-12
23,4.0,16.0,1,6,0.4,25,25,True,65,1.6321388685014426e-12,3.772537837676282e-12
23,4.0,16.0,3,1,0.4,25,25,True,56,1.5030754418887682e-12,3.1074032236233506e-12
23,4.0,16.0,3,3,0.4,25,25,True,65,1.6308066008718924e-12,3.78302944525899e-12
23,4.0,16.0,3,6,0.4,25,25,True,77,1.7400525464950078e-12,4.676481424326084e-12
23,4.0,16.0,6,1,0.4,25,25,True,55,1.4933332348476824e-12,3.0593305666570814e-12
23,4.0,16.0,6,3,0.4,25,25,True,66,1.6494028365343638e-12,3.8650194156275575e-12
23,4.0,16.0,6,6,0.4,25,25,True,87,1.833755369773371e-12,5.410338843603313e-12
23,8.0,4.0,1,1,0.4,25,25,True,54,1.4724809913047032e-12,1.6707499099488654e-12
23,8.0,4.0,1,3,0.4,25,25,True,54,1.4880041643294817e-12,2.9964086767364506e-12
23,8.0,4.0,1,6,0.4,25,25,True,56,1.4835355166553654e-12,3.070876886113183e-12
23,8.0,4.0,3,1,0.4,25,25,True,54,1.4357599310843572e-12,1.6652235146352723e-12
23,8.0,4.0,3,3,0.4,25,25,True,54,1.5106249584562192e-12,3.0449809340638012e-12
23,8.0,4.0,3,6,0.4,25,25,True,57,1.4994117059075052e-12,3.1629698860058397e-12
23,8.0,4.0,6,1,0.4,25,25,True,54,1.435329285981446e-12,1.6627649777889442e-12
23,8.0,4.0,6,3,0.4,25,25,True,54,1.4825363159332028e-12,2.9058422335026535e-12
23,8.0,4.0,6,6,0.4,25,25,True,57,1.5036305534010808e-12,3.0911939674638234e-12
23,8.0,8.0,1,1,0.4,25,25,True,54,1.4691720062742775e-12,2.8323315914846603e-12
23,8.0,8.0,1,3,0.4,25,25,True,55,1.5216716775512396e-12,3.0263569428257142e-12
23,8.0,8.0,1,6,0.4,25,25,True,57,1.5161205624281138e-12,3.051892072392093e-12
23,8.0,8.0,3,1,0.4,25,25,True,54,1.5087583959960682e-12,3.0394992078797145e-12
23,8.0,8.0,3,3,0.4,25,25,True,56,1.4658829705638254e-12,2.940592214173421e-12
23,8.0,8.0,3,6,0.4,25,25,True,60,1.5759060723041785e-12,3.3276714717089817e-12
23,8.0,8.0,6,1,0.4,25,25,True,53,1.5124151930834273e-12,3.091582545522442e-12
23,8.0,8.0,6,3,0.4,25,25,True,55,1.5133450048665509e-12,3.0615510127063317e-12
23,8.0,8.0,6,6,0.4,25,25,True,60,1.5814571874273042e-12,3.4697800188610017e-12
23,8.0,16.0,1,1,0.4,25,25,True,54,1.4636625245145751e-12,2.8971824939105773e-12
23,8.0,16.0,1,3,0.4,25,25,True,56,1.4807044479425713e-12,3.089861699834273e-12
23,8.0,16.0,1,6,0.4,25,25,True,58,1.5634160632771454e-12,3.1786795418042857e-12
23,8.0,16.0,3,1,0.4,25,25,True,55,1.496802681799636e-12,3.005817816870149e-12
23,8.0,16.0,3,3,0.4,25,25,True,59,1.561806239891439e-12,3.381961377613152e-12
23,8.0,16.0,3,6,0.4,25,25,True,63,1.5881740367262864e-12,3.4187097597282445e-12
23,8.0,16.0,6,1,0.4,25,25,True,54,1.5119572260857694e-12,2.955247158098473e-12
23,8.0,16.0,6,3,0.4,25,25,True,59,1.572353358625378e-12,3.1723512705639223e-12
23,8.0,16.0,6,6,0.4,25,25,True,66,1.6654455592401973e-12,3.92119670067359e-12
23,16.0,4.0,1,1,0.4,25,25,True,54,1.4419485570849044e-12,1.6660965142245576e-12
23,16.0,4.0,1,3,0.4,25,25,True,54,1.4574730311522899e-12,2.8381463845761346e-12
23,16.0,4.0,1,6,0.4,25,25,True,54,1.4990231278488864e-12,3.0055957722652238e-12
23,16.0,4.0,3,1,0.4,25,25,True,54,1.4352603307232759e-12,1.6635503738426927e-12
23,16.0,4.0,3,3,0.4,25,25,True,54,1.5050460877574778e-12,2.8722579870077425e-12
23,16.0,4.0,3,6,0.4,25,25,True,55,1.5019097077129118e-12,3.0727087541038145e-12
23,16.0,4.0,6,1,0.4,25,25,True,54,1.435029612500971e-12,1.6623052760678103e-12
23,16.0,4.0,6,3,0.4,25,25,True,54,1.4964418593166329e-12,2.8978486277253523e-12
23,16.0,4.0,6,6,0.4,25,25,True,55,1.5117906926320757e-12,2.94364532749114e-12
23,16.0,8.0,1,1,0.4,25,25,True,53,1.4748063881242501e-12,3.00873215230979e-12
23,16.0,8.0,1,3,0.4,25,25,True,54,1.4855339180996907e-12,2.9569124926354107e-12
23,16.0,8.0,1,6,0.4,25,25,True,55,1.5163426070330388e-12,3.0404567752384537e-12
23,16.0,8.0,3,1,0.4,25,25,True,53,1.4918413726583424e-12,2.9827876280030807e-12
23,16.0,8.0,3,3,0.4,25,25,True,55,1.4903078771055789e-12,3.008038262919399e-12
23,16.0,8.0,3,6,0.4,25,25,True,56,1.5194512315019892e-12,3.112177182629239e-12
23,16.0,8.0,6,1,0.4,25,25,True,53,1.5527718000285518e-12,3.0970295772370093e-12
23,16.0,8.0,6,3,0.4,25,25,True,54,1.4999113062685865e-12,3.020916850005051e-12
23,16.0,8.0,6,6,0.4,25,25,True,57,1.416256001363081e-12,2.8513302829935583e-12
23,16.0,16.0,1,1,0.4,25,25,True,54,1.4578616092109087e-12,2.9266866707899908e-12
23,16.0,16.0,1,3,0.4,25,25,True,55,1.5055734436941748e-12,2.9708457915944564e-12
23,16.0,16.0,1,6,0.4,25,25,True,55,1.4804824033376462e-12,3.0416780205655414e-12
23,16.0,16.0,3,1,0.4,25,25,True,54,1.4873657860903222e-12,3.0002111905957918e-12
23,16.0,16.0,3,3,0.4,25,25,True,56,1.4847012508312218e-12,3.0757063562703024e-12
23,16.0,16.0,3,6,0.4,25,25,True,58,1.5129009156567008e-12,3.2110980541233403e-12
23,16.0,16.0,6,1,0.4,25,25,True,54,1.5029921751619213e-12,2.9160007741779737e-12
23,16.0,16.0,6,3,0.4,25,25,True,56,1.5187295865359829e-12,3.1201152772553087e-12
23,16.0,16.0,6,6,0.4,25,25,True,59,1.4182544028074062e-12,3.0263569428257142e-12
24,4.0,4.0,1,1,0.4,25,25,True,54,1.4545096897744525e-12,1.6281052027389276e-12
24,4.0,4.0,1,3,0.4,25,25,True,55,1.5087098237387409e-12,2.983752134255724e-12
24,4.0,4.0,1,6,0.4,25,25,True,59,1.5479839632348558e-12,3.236189094479869e-12
24,4.0,4.0,3,1,0.4,25,25,True,54,1.4579544169168734e-12,1.6232345328992537e-12
24,4.0,4.0,3,3,0.4,25,25,True,55,1.5206447212534613e-12,3.1202818107090025e-12
24,4.0,4.0,3,6,0.4,25,25,True,62,1.585065412257336e-12,3.538724868690224e-12
24,4.0,4.0,6,1,0.4,25,25,True,54,1.4574994856852985e-12,1.6200604226190851e-12
24,4.0,4.0,6,3,0.4,25,25,True,54,1.4828416272649747e-12,2.9870550477539837e-12
24,4.0,4.0,6,6,0.4,25,25,True,61,1.5297763056310032e-12,3.283207039572744e-12
24,4.0,8.0,1,1,0.4,25,25,True,54,1.4300019501867212e-12,2.635947016216278e-12
24,4.0,8.0,1,3,0.4,25,25,True,57,1.508626557011894e-12,3.1329938643409605e-12
24,4.0,8.0,1,6,0.4,25,25,True,62,1.575795050001716e-12,3.4872105203476167e-12
24,4.0,8.0,3,1,0.4,25,25,True,54,1.505184865635556e-12,3.033920337180973e-12
24,4.0,8.0,3,3,0.4,25,25,True,58,1.5533685449042878e-12,3.262501380163485e-12
24,4.0,8.0,3,6,0.4,25,25,True,68,1.6773249456036865e-12,4.073685833105856e-12
24,4.0,8.0,6,1,0.4,25,25,True,54,1.4858322905375587e-12,2.985008074052331e-12
24,4.0,8.0,6,3,0.4,25,25,True,57,1.5009660181419804e-12,3.0920821458835235e-12
24,4.0,8.0,6,6,0.4,25,25,True,69,1.6516787937348454e-12,4.003408715647083e-12
24,4.0,16.0,1,1,0.4,25,25,True,55,1.5235590566931023e-12,3.1092628471895978e-12
24,4.0,16.0,1,3,0.4,25,25,True,60,1.567856955375646e-12,3.424371897153833e-12
24,4.0,16.0,1,6,0.4,25,25,True,65,1.6432410987476942e-12,3.844258245067067e-12
24,4.0,16.0,3,1,0.4,25,25,True,56,1.5211720771901582e-12,3.0783153803781715e-12
24,4.0,16.0,3,3,0.4,25,25,True,64,1.6019963133828696e-12,3.675004744962962e-12
24,4.0,16.0,3,6,0.4,25,25,True,77,1.7530421558831222e-12,4.64672744726613e-12
24,4.0,16.0,6,1,0.4,25,25,True,55,1.4842571616213718e-12,3.018141292443488e-12
24,4.0,16.0,6,3,0.4,25,25,True,65,1.6417422976644502e-12,3.800626480199298e-12
24,4.0,16.0,6,6,0.4,25,25,True,86,1.832201057538896e-12,5.403677505455562e-12
24,8.0,4.0,1,1,0.4,25,25,True,54,1.4556255506503746e-12,1.6237666593255096e-12
24,8.0,4.0,1,3,0.4,25,25,True,54,1.456196274673971e-12,2.933847609298823e-12
24,8.0,4.0,1,6,0.4,25,25,True,56,1.504740776425706e-12,3.0490054925280674e-12
24,8.0,4.0,3,1,0.4,25,25,True,54,1.4573802234463251e-12,1.621111231364658e-12
24,8.0,4.0,3,3,0.4,25,25,True,54,1.5098478023389816e-12,3.0368207948328063e-12
24,8.0,4.0,3,6,0.4,25,25,True,57,1.5498158312254873e-12,3.134603687726667e-12
24,8.0,4.0,6,1,0.4,25,25,True,54,1.4571299895849155e-12,1.6194788565737639e-12
24,8.0,4.0,6,3,0.4,25,25,True,54,1.4819534488452746e-12,2.8882729541379604e-12
24,8.0,4.0,6,6,0.4,25,25,True,57,1.5066836667188e-12,3.096245482225868e-12
24,8.0,8.0,1,1,0.4,25,25,True,54,1.3829354328365184e-12,2.755455585923272e-12
24,8.0,8.0,1,3,0.4,25,25,True,55,1.5180079415699765e-12,3.0727642652550458e-12
24,8.0,8.0,1,6,0.4,25,25,True,57,1.501077040444443e-12,2.9848901128559646e-12
24,8.0,8.0,3,1,0.4,25,25,True,54,1.4807044479425713e-12,2.9700755743711227e-12
24,8.0,8.0,3,3,0.4,25,25,True,56,1.3765100170815003e-12,2.7579605266225826e-12
24,8.0,8.0,3,6,0.4,25,25,True,60,1.5550338794412255e-12,3.186895192186512e-12
24,8.0,8.0,6,1,0.4,25,25,True,53,1.4825640715088184e-12,2.969832713084486e-12
24,8.0,8.0,6,3,0.4,25,25,True,55,1.5001888620247428e-12,2.9557467584595543e-12
24,8.0,8.0,6,6,0.4,25,25,True,60,1.5610290837742014e-12,3.3119063047593045e-12
24,8.0,16.0,1,1,0.4,25,25,True,54,1.3876677584789832e-12,2.788824726707162e-12
24,8.0,16.0,1,3,0.4,25,25,True,56,1.537270311047223e-12,3.207822896200696e-12
24,8.0,16.0,1,6,0.4,25,25,True,58,1.5170087408478139e-12,3.0668800832245324e-12
24,8.0,16.0,3,1,0.4,25,25,True,55,1.4656609259589004e-12,2.9418967262273554e-12
24,8.0,16.0,3,3,0.4,25,25,True,59,1.4191425812271063e-12,3.0641045256629695e-12
24,8.0,16.0,3,6,0.4,25,25,True,63,1.6087131626818518e-12,3.666622561127042e-12
24,8.0,16.0,6,1,0.4,25,25,True,54,1.4853118734947657e-12,2.982780689109177e-12
24,8.0,16.0,6,3,0.4,25,25,True,59,1.5746293158258595e-12,3.3590352721546424e-12
24,8.0,16.0,6,6,0.4,25,25,True,66,1.638467139741806e-12,3.5991210012298325e-12
24,16.0,4.0,1,1,0.4,25,25,True,54,1.4561836979287701e-12,1.6214043996320981e-12
24,16.0,4.0,1,3,0.4,25,25,True,54,1.3763989947790378e-12,2.743638649604918e-12
24,16.0,4.0,1,6,0.4,25,25,True,54,1.4785395130445522e-12,2.9689029013013624e-12
24,16.0,4.0,3,1,0.4,25,25,True,54,1.4570714426676012e-12,1.6200122840426268e-12
24,16.0,4.0,3,3,0.4,25,25,True,54,1.5044077095183184e-12,2.8515245720228677e-12
24,16.0,4.0,3,6,0.4,25,25,True,55,1.4609979892554747e-12,2.9930502520869595e-12
24,16.0,4.0,6,1,0.4,25,25,True,54,1.456938736321689e-12,1.6191813514976339e-12
24,16.0,4.0,6,3,0.4,25,25,True,54,1.4878931420270192e-12,2.873340454456752e-12
24,16.0,4.0,6,6,0.4,25,25,True,55,1.4599987885333121e-12,2.848277169675839e-12
24,16.0,8.0,1,1,0.4,25,25,True,53,1.5053791546648654e-12,2.9841684678899583e-12
24,16.0,8.0,1,3,0.4,25,25,True,54,1.5087930904655877e-12,3.0423441543803165e-12
24,16.0,8.0,1,6,0.4,25,25,True,55,1.5134560271690134e-12,3.0725422206501207e-12
24,16.0,8.0,3,1,0.4,25,25,True,53,1.4990370056366942e-12,3.0000793516116175e-12
24,16.0,8.0,3,3,0.4,25,25,True,55,1.4895307209883413e-12,2.9697355685698312e-12
24,16.0,8.0,3,6,0.4,25,25,True,56,1.5167866962428889e-12,3.052114116997018e-12
24,16.0,8.0,6,1,0.4,25,25,True,53,1.468380972369232e-12,2.925763797900771e-12
24,16.0,8.0,6,3,0.4,25,25,True,54,1.501965218864143e-12,2.976341395566351e-12
24,16.0,8.0,6,6,0.4,25,25,True,57,1.5379919560132294e-12,3.180899987853536e-12
24,16.0,16.0,1,1,0.4,25,25,True,54,1.4340195697570834e-12,2.8771984794673244e-12
24,16.0,16.0,1,3,0.4,25,25,True,55,1.5141776721350197e-12,3.0884184099022605e-12
24,16.0,16.0,1,6,0.4,25,25,True,55,1.4520606939072422e-12,2.9825031333530205e-12
24,16.0,16.0,3,1,0.4,25,25,True,54,1.4802326031571056e-12,2.95710678166472e-12
24,16.0,16.0,3,3,0.4,25,25,True,56,1.4941381465405357e-12,3.0169200471164004e-12
24,16.0,16.0,3,6,0.4,25,25,True,58,1.5178414081162828e-12,3.1510904996423506e-12
24,16.0,16.0,6,1,0.4,25,25,True,54,1.4987178165171144e-12,2.982752933533561e-12
24,16.0,16.0,6,3,0.4,25,25,True,56,1.5354939542078228e-12,3.054112518441343e-12
24,16.0,16.0,6,6,0.4,25,25,True,59,1.5447088053122116e-12,3.3403835253409397e-12
25,4.0,4.0,1,1,0.4,25,25,True,54,1.474367936765697e-12,1.5876759542482466e-12
25,4.0,4.0,1,3,0.4,25,25,True,55,1.5111800699685318e-12,2.9295454950784006e-12
25,4.0,4.0,1,6,0.4,25,25,True,59,1.5746848269770908e-12,3.173405982437316e-12
25,4.0,4.0,3,1,0.4,25,25,True,54,1.4766840094465605e-12,1.5843541756321855e-12
25,4.0,4.0,3,3,0.4,25,25,True,55,1.5105972028806036e-12,3.0334623701833152e-12
25,4.0,4.0,3,6,0.4,25,25,True,62,1.5675238884682585e-12,3.3104630148272918e-12
25,4.0,4.0,6,1,0.4,25,25,True,54,1.4764227167229915e-12,1.582257979151902e-12
25,4.0,4.0,6,3,0.4,25,25,True,54,1.4768186673563832e-12,2.9762442510516962e-12
25,4.0,4.0,6,6,0.4,25,25,True,60,1.5731305147426156e-12,3.407829574086918e-12
25,4.0,8.0,1,1,0.4,25,25,True,54,1.5060522273735444e-12,2.8611280011858753e-12
25,4.0,8.0,1,3,0.4,25,25,True,57,1.5425438704141925e-12,3.232802914254762e-12
25,4.0,8.0,1,6,0.4,25,25,True,61,1.5873413694578176e-12,3.46572770482112e-12
25,4.0,8.0,3,1,0.4,25,25,True,54,1.5110759865599732e-12,3.0066088507751942e-12
25,4.0,8.0,3,3,0.4,25,25,True,58,1.5104029138512942e-12,3.187783370606212e-12
25,4.0,8.0,3,6,0.4,25,25,True,68,1.6546763959013333e-12,4.008293696955434e-12
25,4.0,8.0,6,1,0.4,25,25,True,54,1.4863874020498713e-12,2.964288536855264e-12
25,4.0,8.0,6,3,0.4,25,25,True,57,1.5115686480271506e-12,3.097661016582265e-12
25,4.0,8.0,6,6,0.4,25,25,True,68,1.6288081994275672e-12,3.9250824812597784e-12
25,4.0,16.0,1,1,0.4,25,25,True,55,1.5160372957012669e-12,3.049782648645305e-12
25,4.0,16.0,1,3,0.4,25,25,True,60,1.5625278848574453e-12,3.3650304764876182e-12
25,4.0,16.0,1,6,0.4,25,25,True,65,1.6125989432680399e-12,3.760214362102943e-12
25,4.0,16.0,3,1,0.4,25,25,True,55,1.517452830057664e-12,3.0976332610066493e-12
25,4.0,16.0,3,3,0.4,25,25,True,64,1.601219157265632e-12,3.4947600369150678e-12
25,4.0,16.0,3,6,0.4,25,25,True,76,1.6867618413130003e-12,4.547029419654791e-12
25,4.0,16.0,6,1,0.4,25,25,True,55,1.4853951402216126e-12,2.993161274389422e-12
25,4.0,16.0,6,3,0.4,25,25,True,64,1.6256440638073855e-12,3.767042233704387e-12
25,4.0,16.0,6,6,0.4,25,25,True,85,1.779465463869201e-12,5.175193606987705e-12
25,8.0,4.0,1,1,0.4,25,25,True,54,1.4751446592020656e-12,1.5847789660433653e-12
25,8.0,4.0,1,3,0.4,25,25,True,54,1.5016321519567555e-12,3.0215274726685948e-12
25,8.0,4.0,1,6,0.4,25,25,True,56,1.5276113707329841e-12,3.0315749910414524e-12
25,8.0,4.0,3,1,0.4,25,25,True,54,1.4763361973896272e-12,1.5829594579575001e-12
25,8.0,4.0,3,3,0.4,25,25,True,54,1.4969692152533298e-12,2.9815178104186657e-12
25,8.0,4.0,3,6,0.4,25,25,True,57,1.5150103394034886e-12,3.1623037521910646e-12
25,8.0,4.0,6,1,0.4,25,25,True,54,1.4761911311389486e-12,1.5818817609980496e-12
25,8.0,4.0,6,3,0.4,25,25,True,54,1.4896139877151882e-12,2.9884150709591495e-12
25,8.0,4.0,6,6,0.4,25,25,True,57,1.5405454689698672e-12,3.190114838957925e-12
25,8.0,8.0,1,1,0.4,25,25,True,53,1.4900927713945578e-12,2.9822047609151525e-12
25,8.0,8.0,1,3,0.4,25,25,True,55,1.4634959910608814e-12,2.9697355685698312e-12
25,8.0,8.0,1,6,0.4,25,25,True,57,1.5304424394457783e-12,3.203104448346039e-12
25,8.0,8.0,3,1,0.4,25,25,True,54,1.4861237240815228e-12,2.988685687821402e-12
25,8.0,8.0,3,3,0.4,25,25,True,56,1.4525047831170923e-12,2.8442248556359573e-12
25,8.0,8.0,3,6,0.4,25,25,True,59,1.5563661470707757e-12,3.3705260804595127e-12
25,8.0,8.0,6,1,0.4,25,25,True,53,1.4682907667484812e-12,2.9264646261850658e-12
25,8.0,8.0,6,3,0.4,25,25,True,55,1.5140666498325572e-12,2.8915481120606046e-12
25,8.0,8.0,6,6,0.4,25,25,True,60,1.5767942507238786e-12,3.3771874186072637e-12
25,8.0,16.0,1,1,0.4,25,25,True,54,1.5080714454995814e-12,3.0378755067062002e-12
25,8.0,16.0,1,3,0.4,25,25,True,56,1.5377699114083043e-12,3.1386560017665488e-12
25,8.0,16.0,1,6,0.4,25,25,True,58,1.5407675135747922e-12,3.255840042015734e-12
25,8.0,16.0,3,1,0.4,25,25,True,54,1.4799272918253337e-12,3.005345972084683e-12
25,8.0,16.0,3,3,0.4,25,25,True,58,1.5574763700954009e-12,3.2777114356008497e-12
25,8.0,16.0,3,6,0.4,25,25,True,62,1.6115997425458772e-12,3.644640145239464e-12
25,8.0,16.0,6,1,0.4,25,25,True,54,1.4623857680362562e-12,2.892491801631536e-12
25,8.0,16.0,6,3,0.4,25,25,True,59,1.570854557542134e-12,3.3416602818192587e-12
25,8.0,16.0,6,6,0.4,25,25,True,65,1.6466827901240322e-12,3.868627640457589e-12
25,16.0,4.0,1,1,0.4,25,25,True,54,1.4755488497719682e-12,1.583189742498936e-12
25,16.0,4.0,1,3,0.4,25,25,True,54,1.4475365350818947e-12,2.8395064077813004e-12
25,16.0,4.0,1,6,0.4,25,25,True,54,1.4609424781042435e-12,2.9443669724571464e-12
25,16.0,4.0,3,1,0.4,25,25,True,54,1.4761451609668352e-12,1.5822408487575768e-12
25,16.0,4.0,3,3,0.4,25,25,True,54,1.482522438145395e-12,2.8111402095021276e-12
25,16.0,4.0,3,6,0.4,25,25,True,55,1.4236389844768382e-12,2.919553487856774e-12
25,16.0,4.0,6,1,0.4,25,25,True,54,1.4760703510169337e-12,1.5816907245752576e-12
25,16.0,4.0,6,3,0.4,25,25,True,54,1.4806766923669556e-12,2.852162950262027e-12
25,16.0,4.0,6,6,0.4,25,25,True,55,1.509292690826669e-12,2.8608226898541034e-12
25,16.0,8.0,1,1,0.4,25,25,True,53,1.456564036050878e-12,2.9538732571054993e-12
25,16.0,8.0,1,3,0.4,25,25,True,54,1.4868661857292409e-12,3.0042635046356736e-12
25,16.0,8.0,1,6,0.4,25,25,True,55,1.5186185642335204e-12,3.052558206206868e-12
25,16.0,8.0,3,1,0.4,25,25,True,53,1.473245136995871e-12,2.957793732161207e-12
25,16.0,8.0,3,3,0.4,25,25,True,55,1.4905576772861195e-12,2.911781926684398e-12
25,16.0,8.0,3,6,0.4,25,25,True,56,1.422084672242363e-12,2.901456852555384e-12
25,16.0,8.0,6,1,0.4,25,25,True,53,1.4447817942020436e-12,2.8899660442505137e-12
25,16.0,8.0,6,3,0.4,25,25,True,54,1.485811473855847e-12,2.9951596758337473e-12
25,16.0,8.0,6,6,0.4,25,25,True,56,1.5358825322664416e-12,3.1615821072250583e-12
25,16.0,16.0,1,1,0.4,25,25,True,54,1.412953087864821e-12,2.8323177136968525e-12
25,16.0,16.0,1,3,0.4,25,25,True,55,1.4979684159754925e-12,3.0410673979019975e-12
25,16.0,16.0,1,6,0.4,25,25,True,55,1.5231149674832523e-12,3.0276892104552644e-12
25,16.0,16.0,3,1,0.4,25,25,True,54,1.4912238111008946e-12,2.9240221355308904e-12
25,16.0,16.0,3,3,0.4,25,25,True,56,1.4230838729645257e-12,2.871480830890505e-12
